Customer_ID,Account_Balance,Transaction_Amount,Reported_Amount,Currency,Country,Transaction_Date,Risk_Score
1.386103442949018,0.9673789194411576,0.522125049182904,0.5220998710369991,SGD,DE,2024-12-26,-1.5432444032365513
1.3757237815512204,1.5109494193377402,-0.28270851815193426,-0.28267337639195705,INR,CA,2024-11-26,-0.18385712885949676
-0.3576796718809707,-0.028084400796567544,-1.6279353216383394,-1.6277993590907238,EUR,AU,2024-09-17,-0.5237039474537604
0.44501414288204,-1.7375467378175227,0.5139267011844781,0.513902137480614,EUR,SG,2024-10-22,-0.5237039474537604
-0.11548757259902784,-1.3044010543339113,0.8969814289407211,0.896928156412991,INR,JP,2024-09-12,0.15598968973476687
-0.15008644392501969,-0.13375008126628893,-0.6950679791791466,-0.6950019322918384,AUD,CA,2025-04-14,0.49583650832903053
-1.4752232157105072,-0.8125700796581996,-1.6523559326974806,-1.6522181398969773,SGD,UK,2024-12-10,0.8356833269232942
-1.4267847958541187,0.1513157304695845,0.4847964008496454,0.48477402037601147,INR,CA,2025-01-25,0.15598968973476687
-0.6379305296215046,-1.363986722596356,0.401417457376292,0.40140132590894584,INR,UK,2024-09-18,0.8356833269232942
1.6421350907613577,-0.3730252877103537,-0.5895360528164294,-0.5819778611314648,USD,UK,2024-09-11,1.1755301455175577
-0.644850303886703,-0.2078704079500101,-0.4083002321703746,-0.408255677681261,USD,SG,2024-04-06,-1.2033975846422877
1.5971565580375682,0.5584469478850265,-0.7255937430030731,-0.7255254082996553,CAD,IN,2024-07-21,1.5153769641118215
0.7321847748877722,-0.5080818482620365,-0.9441582119823866,-0.9440734965156244,AUD,AU,2024-06-29,0.8356833269232942
0.9743768741697151,-0.6012387187187568,1.1635149553576334,1.1634417069269583,GBP,DE,2025-03-25,-1.2033975846422877
-1.0254378884726132,0.9254149166983133,-0.5389505013367798,-0.5388961549947174,INR,SG,2024-05-21,-0.863550766048024
-1.1880525837047748,0.987412309256324,0.3094913000322392,0.3094820581596914,USD,DE,2025-03-10,-0.18385712885949676
0.5937892895838048,-0.11326650291595036,0.24652101008688226,0.24651648765213763,INR,US,2025-01-15,-1.5432444032365513
0.5834096281860074,-1.1004334915769294,-1.7324206503842363,-1.7322768569689084,GBP,SG,2024-10-27,1.5153769641118215
0.6422277094401935,-1.7195070400866908,-0.6509364463365558,-0.6508737069776801,USD,CA,2024-09-09,-0.5237039474537604
1.2234887477168563,0.5853296346995995,1.2993982126081403,1.299314780127469,CAD,US,2024-09-29,1.1755301455175577
-0.9181813873620386,-1.453863648011107,0.12476682066344986,0.12477142334667352,SGD,JP,2025-02-23,-1.5432444032365513
-0.7901655634558687,-0.6399549327435725,0.4706673330225709,0.4706460114809648,INR,SG,2024-12-02,-0.18385712885949676
-0.6898288366104924,0.37470571288685606,1.5186604133320005,1.5185605477950455,JPY,UK,2024-09-19,1.5153769641118215
1.3722638944186214,-1.473189598699574,0.647367897329071,0.6473333326004994,INR,IN,2024-10-25,0.15598968973476687
-0.26080283216819355,-0.6615961387557827,-0.2251456492268158,-0.22511482163435942,JPY,US,2024-02-16,1.5153769641118215
-0.018610732886250685,0.7405482103622122,-0.5167975184474161,-0.5167448324061874,JPY,CA,2025-01-19,0.49583650832903053
-1.5928593782188794,1.515933649548576,1.222822153644119,1.2241398192167885,JPY,CA,2025-03-06,-0.863550766048024
-1.243410777826362,-0.2572303651992561,0.4921225841673878,0.49209965461788757,CAD,UK,2024-09-01,-0.863550766048024
1.6871136234851472,1.7265897276852604,0.4138021958419993,0.4137851361749744,JPY,JP,2024-03-24,-1.2033975846422877
0.4899926756058294,0.5432370066609917,-1.1297548560318595,-1.1296562306431515,AUD,SG,2024-04-16,-0.863550766048024
1.195809650656063,-0.10194747688876171,-1.6907311786475596,-1.6905905097353757,INR,AU,2024-10-16,0.49583650832903053
-1.5928593782188794,-0.2995802438293909,1.6583811951775154,1.658270857979396,USD,SG,2024-05-02,1.5153769641118215
